listing_id,high,medium,low
6924792,0.813,0.149,0.038
6871775,0.777,0.168,0.055
6935381,0.6765,0.273,0.0505
7558785,0.748,0.19,0.062
6878712,0.2257333333333333,0.5792666666666666,0.195
6814045,0.687,0.268,0.045
6855020,0.4675,0.3665,0.166
7144440,0.949,0.046,0.005
6925135,0.446,0.3987333333333333,0.15526666666666666
6841224,0.933,0.059,0.008
6946253,0.95,0.03,0.02
6924315,0.648,0.259,0.093
6922923,0.905,0.081,0.014
7126180,0.614,0.294,0.092
6924502,0.884,0.107,0.009
6938590,0.774,0.189,0.037
6882879,0.812,0.145,0.043
6856163,0.806,0.147,0.047
6846278,0.979,0.017,0.004
6938368,0.6555,0.2785,0.066
6857985,0.596,0.343,0.061
6941642,0.546,0.235,0.219
6879795,0.231,0.457,0.312
6815001,0.901,0.069,0.03
6879841,0.65375,0.28225,0.064
6831466,0.4006666666666666,0.4913333333333333,0.108
6914998,0.66,0.287,0.053
6839171,0.761,0.202,0.037
6945645,0.344,0.54,0.116
6841437,0.97,0.029,0.001
6900113,0.988,0.011,0.001
7125741,0.807,0.165,0.028
6923774,0.787,0.162,0.051
6866667,0.978,0.018,0.004
6884067,0.8987999999999999,0.0852,0.016
6933263,0.8665,0.1165,0.017
6900552,0.433,0.373,0.194
6813495,0.5452666666666667,0.36073333333333335,0.094
7197164,0.791,0.176,0.033
6849618,0.47,0.373,0.157
6833796,0.543,0.382,0.075
6936189,0.381,0.4846666666666667,0.1343333333333333
7145662,0.8005,0.1575,0.042
6872993,0.5746,0.3424,0.083
6842072,0.659,0.321,0.02
6819972,0.782,0.131,0.087
6841936,0.775,0.197,0.028
6921727,0.629,0.334,0.037
6861410,0.48341666666666666,0.4228333333333334,0.09375
7131327,0.7355,0.2415,0.023
6824723,0.51,0.427,0.063
6815107,0.5966666666666667,0.29633333333333334,0.107
6814599,0.78,0.1766666666666667,0.04333333333333333
6843339,0.131,0.196,0.673
7227297,0.562,0.328,0.11
6816741,0.492,0.3980333333333333,0.10996666666666667
6914115,0.974,0.026,0.0
6844128,0.614,0.321,0.065
6913298,0.874,0.116,0.01
6942757,0.2710833333333334,0.597,0.13191666666666668
6870133,0.997,0.003,0.0
7194030,0.852,0.12,0.028
6881549,0.76,0.202,0.038
6833935,0.85,0.11,0.04
6848066,0.852,0.142,0.006
6927628,0.585,0.3505,0.0645
6847020,0.5331666666666667,0.4028333333333334,0.064
6829403,0.756,0.2055,0.0385
7112474,0.781,0.176,0.043
6844379,0.78,0.199,0.021
6906156,0.6459166666666667,0.2700833333333334,0.084
6819533,0.773,0.189,0.038
6860540,0.4736666666666667,0.37699999999999995,0.14933333333333332
6814954,0.614,0.344,0.042
6812813,0.217,0.33605000000000007,0.44695000000000007
7087769,0.907,0.08033333333333333,0.012666666666666666
6878344,0.31543333333333334,0.5027333333333333,0.18183333333333332
6846844,0.612,0.292,0.096
6881455,0.619,0.346,0.035
6867836,0.701,0.225,0.074
6850037,0.434,0.426,0.14
6816314,0.5515,0.3365,0.112
6914316,0.842,0.119,0.039
6937060,0.5811666666666667,0.3648333333333334,0.054
7100860,0.85,0.121,0.029
6850565,0.18944999999999998,0.481,0.32955
6855336,0.945,0.046,0.009
6904893,0.5203333333333334,0.365,0.11466666666666665
6813781,0.5553333333333332,0.3716666666666667,0.073
6815322,0.698,0.188,0.114
6905795,0.53675,0.321,0.14225
6863610,0.6243333333333333,0.3336666666666666,0.042
6842434,0.654,0.285,0.061
6841851,0.785,0.162,0.053
6916271,0.592,0.311,0.097
7128498,0.982,0.016,0.002
6861469,0.523,0.405,0.072
6945449,0.736,0.245,0.019
6837531,0.865,0.119,0.016
6873427,0.734,0.196,0.07
6831193,0.682,0.275,0.043
6903787,0.99,0.01,0.0
7188447,0.7489,0.2281,0.023
6853743,0.124,0.157,0.719
6932240,0.635,0.26475,0.10025
6888448,0.9855,0.0145,0.0
6880876,0.847,0.102,0.051
6911456,0.6215,0.3235,0.055
6908535,0.4425,0.452,0.1055
7124805,0.659,0.28,0.061
6838725,0.934,0.054,0.012
6868069,0.6472666666666667,0.2720666666666667,0.08066666666666665
6880932,0.959,0.037,0.004
6925855,0.974,0.023,0.003
6889915,0.8965,0.0975,0.006
6856867,0.681,0.254,0.065
6913318,0.5481666666666667,0.38883333333333336,0.063
6918137,0.813,0.169,0.018
6926425,0.919,0.069,0.012
7215680,0.493,0.393,0.114
6914015,0.588,0.2714,0.1406
6858595,0.822,0.161,0.017
6940686,0.854,0.117,0.029
6846216,0.933,0.056,0.011
6839677,0.59,0.301,0.109
6906729,0.835,0.124,0.041
6944652,0.627,0.274,0.099
6905454,0.305,0.469,0.226
7098741,0.7166666666666667,0.19333333333333333,0.09
6857366,0.456,0.3011166666666667,0.2428833333333333
6927276,0.451,0.37433333333333335,0.17466666666666666
6815321,0.875,0.098,0.027
6917243,0.784,0.147,0.069
6920071,0.551,0.347,0.102
6863496,0.967,0.032,0.001
6945983,0.219,0.2896,0.4914
6829353,0.696,0.275,0.029
7216785,0.774,0.198,0.028
6875395,0.562,0.33,0.108
6928925,0.937,0.058,0.005
6825082,0.5197999999999999,0.367,0.11320000000000001
6876242,0.509,0.364,0.127
6883901,0.8516666666666668,0.128,0.020333333333333335
6889320,0.6403333333333333,0.2876666666666666,0.072
6934254,0.778,0.171,0.051
6903825,0.736,0.227,0.037
6901460,0.657,0.296,0.047
6837412,0.991,0.009,0.0
6901079,0.734,0.228,0.038
6934317,0.991,0.009,0.0
6853396,0.973,0.021,0.006
6856945,0.823,0.15,0.027
6878597,0.5841666666666667,0.3398333333333334,0.076
6872666,0.898,0.0955,0.0065
7217329,0.347,0.438,0.215
6845852,0.762,0.205,0.033
6888954,0.536,0.326,0.138
6879076,0.59,0.324,0.086
6881299,0.942,0.048,0.01
6819334,0.6995333333333333,0.2784666666666667,0.022
6946828,0.73,0.219,0.051
6907850,0.859,0.113,0.028
6834489,0.514,0.3395,0.1465
7169398,0.706,0.249,0.045
6821409,0.63225,0.308,0.05975
6947756,0.421,0.398,0.181
6889966,0.765,0.21,0.025
6935227,0.845,0.131,0.024
6929032,0.975,0.019,0.006
6936725,0.58,0.4,0.02
6883737,0.443,0.391,0.166
7193170,0.902,0.071,0.027
6817603,0.744,0.146,0.11
6893468,0.947,0.051,0.002
6918287,0.6356666666666667,0.2933333333333334,0.071
6864962,0.775,0.178,0.047
6839769,0.072,0.228,0.7
6924154,0.502,0.486,0.012
6827939,0.963,0.032,0.005
7096939,0.055,0.241,0.704
6812819,0.4215,0.41235000000000005,0.16615
6855233,0.9593333333333334,0.03866666666666667,0.002
6903423,0.945,0.051,0.004
6938013,0.882,0.104,0.014
7087863,0.463,0.308,0.229
6817537,0.987,0.011,0.002
6856872,0.582,0.385,0.033
6910332,0.7666666666666667,0.19033333333333333,0.043
6947196,0.619,0.271,0.11
6862219,0.654,0.2885,0.0575
6936249,0.409,0.475,0.116
6914380,0.8005,0.131,0.0685
6901588,0.798,0.156,0.046
6871301,0.89,0.092,0.018
6906778,0.892,0.088,0.02
6932089,0.671,0.2,0.129
6817435,0.938,0.053,0.009
6863640,0.967,0.031,0.002
6862357,0.743,0.227,0.03
6863187,0.292,0.5462833333333333,0.16171666666666665
6902175,0.551,0.377,0.072
6900408,0.686,0.263,0.051
6841299,0.942,0.052,0.006
6929221,0.612,0.273,0.115
6840247,0.6466000000000001,0.2844,0.069
7104072,0.932,0.06,0.008
6925610,0.584357142857143,0.36666666666666664,0.04897619047619047
6919116,0.7421666666666668,0.20933333333333332,0.0485
6831216,0.448,0.34,0.212
6934636,0.986,0.014,0.0
6892050,0.392,0.4815,0.1265
6896137,0.354,0.46,0.186
6851508,0.588,0.35975,0.05225
7128102,0.988,0.011,0.001
6874206,0.723,0.205,0.072
6824657,0.8306666666666667,0.1433333333333333,0.026
6816298,0.607,0.347,0.046
6906320,0.7253333333333334,0.21966666666666665,0.055
6903957,0.978,0.022,0.0
6885648,0.962,0.033,0.005
6903019,0.5475,0.4035,0.049
6930217,0.342,0.4575,0.2005
6832230,0.823,0.133,0.044
6826699,0.7941666666666666,0.1705,0.03533333333333333
6836103,0.791,0.134,0.075
6894036,0.884,0.091,0.025
6901930,0.6,0.343,0.057
6922245,0.7195,0.2265,0.054
6877382,0.651,0.291,0.058
6864970,0.7071666666666667,0.2748333333333334,0.018
6836407,0.942,0.045200000000000004,0.0128
7227662,0.427,0.444,0.129
6870641,0.7425,0.1735,0.084
6923886,0.927,0.067,0.006
6819999,0.943,0.046,0.011
6934853,0.97,0.028,0.002
6867445,0.875,0.114,0.011
6832950,0.754,0.214,0.032
6904248,0.359,0.49525,0.14575
7228482,0.985,0.013,0.002
6815295,0.326,0.328,0.346
6886931,0.7196,0.2344,0.046
6874043,0.545,0.358,0.097
6946252,0.726,0.221,0.053
6920961,0.881,0.106,0.013
6841791,0.6555,0.2575,0.087
6922735,0.934,0.058,0.008
6861641,0.666,0.276,0.058
6947772,0.566,0.287,0.147
6881037,0.845,0.097,0.058
6902311,0.81,0.176,0.014
7141992,0.868,0.09,0.042
6914847,0.764,0.231,0.005
6932747,0.814,0.166,0.02
6864069,0.825,0.152,0.023
6857434,0.2633333333333333,0.531,0.2056666666666667
6863658,0.754,0.196,0.05
6881118,0.962,0.035,0.003
6942383,0.483,0.38,0.137
6813579,0.767,0.223,0.01
6834782,0.58,0.309,0.111
6836876,0.97,0.027,0.003
6857965,0.931,0.058,0.011
7171957,0.47,0.455,0.075
6929693,0.565,0.349,0.086
6881505,0.847,0.146,0.007
6856566,0.75,0.205,0.045
6889705,0.383,0.546,0.071
6823616,0.854,0.138,0.008
6874743,0.906,0.09,0.004
6902090,0.605,0.296,0.099
6870268,0.63,0.327,0.043
6880051,0.6243333333333333,0.29266666666666663,0.083
6845795,0.37,0.463,0.167
7224442,0.617,0.371,0.012
6851436,0.404,0.377,0.219
6921584,0.7199000000000001,0.23571666666666663,0.04438333333333333
6813126,0.7461666666666668,0.1748333333333333,0.079
6827112,0.373,0.379,0.248
6842390,0.66925,0.27375,0.057
6911300,0.222,0.404,0.374
6889502,0.7295833333333334,0.24141666666666667,0.029
6936883,0.72,0.209,0.071
6867426,0.9143333333333333,0.06766666666666665,0.018
6902030,0.7285,0.2265,0.045
6848818,0.827,0.143,0.03
6928116,0.4948166666666667,0.3591833333333334,0.146
6940475,0.858,0.129,0.013
6832627,0.549,0.314,0.137
6816364,0.842,0.138,0.02
6819264,0.8394285714285714,0.132,0.02857142857142857
6840208,0.886,0.102,0.012
6844780,0.6660166666666668,0.274,0.05998333333333333
6927109,0.584,0.359,0.057
7233646,0.51,0.337,0.153
6907865,0.702,0.268,0.03
6885633,0.888,0.097,0.015
6919357,0.292,0.511,0.197
6819390,0.915,0.075,0.01
6926833,0.946,0.04766666666666666,0.006333333333333333
6865711,0.768,0.193,0.039
6865084,0.117,0.843,0.04
6912887,0.4745,0.40823333333333334,0.11726666666666666
6936417,0.8035,0.1525,0.044
6923217,0.695,0.214,0.091
6886454,0.865,0.126,0.009
6854905,0.744,0.199,0.057
6920872,0.685,0.238,0.077
6834408,0.3116666666666667,0.3273333333333333,0.361
6913250,0.555,0.361,0.084
6906750,0.9865,0.0105,0.003
6888877,0.693,0.282,0.025
6918353,0.9235,0.0725,0.004
6941169,0.734,0.231,0.035
6839566,0.671,0.2766666666666666,0.052333333333333336
6840785,0.507,0.3435,0.1495
7184139,0.472,0.421,0.107
6835396,0.939,0.052,0.009
6836547,0.993,0.006,0.001
6816133,0.587,0.283,0.13
6830223,0.766,0.204,0.03
6878200,0.3895,0.42798333333333327,0.18251666666666666
6890685,0.781,0.167,0.052
7214568,0.536,0.345,0.119
6852956,0.897,0.091,0.012
6870060,0.997,0.003,0.0
6868453,0.2699166666666667,0.433,0.29708333333333337
6831394,0.443,0.386,0.171
6823938,0.6635,0.2385,0.098
6882023,0.487,0.361,0.152
7098355,0.663,0.222,0.115
6817929,0.791,0.198,0.011
6937378,0.981,0.016,0.003
6919502,0.579,0.351,0.07
6865900,0.825,0.131,0.044
6893460,0.824,0.157,0.019
6874401,0.469,0.364,0.167
6863590,0.6829166666666666,0.26033333333333336,0.05675
7121820,0.634,0.282,0.084
6878098,0.608,0.317,0.075
6879576,0.3945,0.462,0.1435
6828804,0.925,0.063,0.012
7126452,0.5333833333333334,0.38411666666666655,0.0825
6853910,0.5375,0.3115,0.151
6858116,0.567,0.3405,0.0925
6933582,0.614,0.299,0.087
6833233,0.704,0.2275714285714286,0.06842857142857144
6862071,0.367,0.446,0.187
6898244,0.696,0.181,0.123
6822306,0.639,0.272,0.089
7151289,0.558,0.353,0.089
6893162,0.734,0.202,0.064
6868151,0.7245,0.2315,0.044
6860334,0.814,0.129,0.057
6861733,0.6873333333333332,0.24166666666666667,0.071
6915913,0.946,0.046,0.008
6888077,0.579,0.328,0.093
6942098,0.261,0.262,0.477
6891275,0.715,0.243,0.042
6934449,0.911,0.071,0.018
6877865,0.458,0.382,0.16
6905765,0.905,0.07,0.025
6924023,0.873,0.097,0.03
7178917,0.777,0.184,0.039
6874076,0.257,0.348,0.395
6869354,0.8888333333333334,0.09616666666666668,0.015
6944499,0.9185,0.0665,0.015
6883757,0.206,0.551,0.243
6881865,0.8098333333333334,0.17416666666666666,0.016
6821239,0.932,0.055,0.013
6924141,0.3785,0.3272333333333334,0.2942666666666667
7232150,0.445,0.40325,0.15175
7220564,0.743,0.207,0.05
6906203,0.937,0.06,0.003
6934357,0.953,0.043,0.004
6850729,0.91,0.071,0.019
6922726,0.48925,0.43675,0.074
6840935,0.894,0.093,0.013
6916701,0.6033333333333333,0.256,0.1406666666666667
7156487,0.989,0.011,0.0
6829964,0.8373333333333333,0.12766666666666668,0.035
6817934,0.249,0.255,0.496
6888266,0.498,0.364,0.138
6842968,0.6025,0.3125,0.085
6861296,0.947,0.052,0.001
6917490,0.839,0.135,0.026
6871357,0.92,0.076,0.004
7148261,0.524,0.26,0.216
6832991,0.943,0.047,0.01
6825902,0.7218333333333333,0.18875,0.08941666666666667
6858289,0.97,0.028,0.002
6904983,0.886,0.099,0.015
6926410,0.705,0.203,0.092
6880955,0.975,0.023,0.002
6924576,0.883,0.099,0.018
7092843,0.468,0.485,0.047
6884488,0.7869333333333334,0.1816666666666667,0.0314
6899507,0.4573333333333333,0.41975,0.12291666666666667
6927158,0.831,0.151,0.018
6931864,0.501,0.406,0.093
6829077,0.677,0.272,0.051
6813895,0.78,0.185,0.035
6858482,0.76,0.218,0.022
6879968,0.4,0.322,0.278
6892609,0.856,0.133,0.011
6894696,0.253,0.423,0.324
6855725,0.648,0.288,0.064
7206018,0.476,0.374,0.15
6924048,0.601,0.109,0.29
6848423,0.522,0.361,0.117
6928536,0.986,0.009,0.005
6840062,0.285,0.482,0.233
6906621,0.607,0.247,0.146
6891313,0.59,0.295,0.115
6918976,0.881,0.106,0.013
7229831,0.5716666666666667,0.35933333333333334,0.069
6859906,0.6513333333333332,0.31166666666666665,0.037
6854706,0.77,0.191,0.039
6941408,0.485,0.458,0.057
6935391,0.5105,0.3721666666666667,0.11733333333333333
6857056,0.942,0.055,0.003
6864643,0.886,0.098,0.016
6919735,0.572,0.296,0.132
6832625,0.61,0.3006666666666667,0.08933333333333335
6859782,0.661,0.315,0.024
6863583,0.653,0.2833333333333333,0.06366666666666668
7107202,0.879,0.096,0.025
6883137,0.529,0.365,0.106
6828266,0.939,0.056,0.005
7558465,0.4478333333333333,0.4035,0.1486666666666667
6896876,0.342,0.283,0.375
6846406,0.798,0.148,0.054
6897350,0.5165,0.3035,0.18
6847703,0.771,0.189,0.04
6862930,0.951,0.043,0.006
7230925,0.5645,0.301,0.1345
6891381,0.591,0.30216666666666664,0.10683333333333332
6871542,0.924,0.065,0.011
6902924,0.175,0.489,0.336
6928149,0.459,0.383,0.158
6886914,0.5876666666666668,0.36233333333333334,0.05
6837990,0.884,0.088,0.028
7164469,0.7195,0.2355,0.045
6820728,0.6145833333333333,0.31675,0.06866666666666665
6820985,0.7013333333333334,0.2583333333333333,0.040333333333333325
6867571,0.935,0.058,0.007
6874868,0.941,0.04566666666666666,0.013333333333333332
6877847,0.1035,0.3885,0.508
6867128,0.911,0.08,0.009
7170091,0.741,0.213,0.046
6924752,0.859,0.116,0.025
6934632,0.792,0.135,0.073
6922654,0.9369,0.0531,0.01
6948178,0.715,0.226,0.059
7062274,0.894,0.085,0.021
6887819,0.7385,0.2385,0.023
6826216,0.907,0.083,0.01
6891866,0.734,0.19094999999999998,0.07504999999999999
6824581,0.639,0.307,0.054
6905754,0.43,0.401,0.169
6876448,0.776,0.19466666666666665,0.029333333333333333
6882058,0.7973333333333332,0.18666666666666668,0.016
6832629,0.455,0.428,0.117
6814816,0.46075,0.45025,0.089
6894999,0.482,0.425,0.093
6892344,0.763,0.218,0.019
6860414,0.979,0.021,0.0
6831520,0.5036666666666667,0.35573333333333335,0.1406
6854231,0.832,0.136,0.032
6932750,0.608,0.312,0.08
7210837,0.6545,0.2851666666666666,0.060333333333333336
6869524,0.974,0.023,0.003
6817654,0.8174,0.1436,0.039
6935034,0.806,0.17,0.024
6931968,0.439,0.468,0.093
6884792,0.69,0.246,0.064
7133045,0.78,0.166,0.054
6907264,0.251,0.39571666666666666,0.3532833333333333
6892967,0.815,0.162,0.023
6937557,0.33636666666666665,0.3584333333333333,0.30519999999999997
6942979,0.6276666666666666,0.2833333333333334,0.089
6934883,0.98,0.018,0.002
6897139,0.8162999999999999,0.1527,0.031
6898824,0.5443333333333333,0.37466666666666665,0.081
7091036,0.975,0.022,0.003
6850415,0.5806666666666668,0.3553333333333334,0.064
6933461,0.605,0.36,0.035
6923981,0.994,0.006,0.0
6911371,0.5646666666666667,0.3503333333333334,0.085
6852017,0.5556666666666666,0.3133333333333333,0.131
7225044,0.742,0.21,0.048
6886263,0.646,0.304,0.05
6847032,0.749,0.1595,0.0915
6929250,0.31,0.4986666666666667,0.19133333333333336
6930886,0.569,0.23,0.201
6876373,0.7205,0.2475,0.032
6860371,0.967,0.021,0.012
7178010,0.8006,0.1846,0.0148
6882882,0.6785,0.2735,0.048
6906879,0.4585,0.39797619047619054,0.14352380952380953
6855794,0.873,0.089,0.038
6861837,0.447,0.407,0.146
6942996,0.223,0.486,0.291
6912345,0.791,0.162,0.047
6930921,0.663,0.25166666666666665,0.08533333333333333
6936617,0.776,0.194,0.03
6844293,0.5140357142857143,0.43396428571428586,0.052
6825338,0.3536666666666667,0.433,0.21333333333333335
6837810,0.76,0.2,0.04
6926190,0.982,0.016,0.002
6840367,0.715,0.247,0.038
7206931,0.781,0.189,0.03
7191875,0.907,0.082,0.011
6848922,0.853,0.118,0.029
6945507,0.6174,0.2936,0.089
6838316,0.8543333333333333,0.11966666666666666,0.026
6886059,0.823,0.154,0.023
6906169,0.863,0.127,0.01
7168635,0.5013333333333333,0.4176666666666667,0.081
6926384,0.972,0.024,0.004
6838461,0.964,0.035,0.001
6860740,0.892,0.096,0.012
6896068,0.7213333333333333,0.21566666666666665,0.063
6862146,0.782,0.2,0.018
7485494,0.5873583333333333,0.3376416666666667,0.075
6859815,0.713,0.22933333333333333,0.057666666666666665
6942751,0.5841666666666667,0.3398333333333334,0.076
6894242,0.855,0.123,0.022
6875461,0.226,0.51,0.264
6847949,0.854,0.134,0.012
6945973,0.847,0.134,0.019
6884773,0.615,0.327,0.058
7207878,0.9395,0.0545,0.006
6843454,0.795,0.175,0.03
6826054,0.66,0.236,0.104
6865200,0.868,0.104,0.028
6844871,0.59825,0.34575,0.056
6813794,0.579,0.343,0.078
6908539,0.5176666666666666,0.3243333333333333,0.158
6843210,0.786,0.171,0.043
6937306,0.803,0.174,0.023
6947185,0.5552666666666667,0.3567333333333333,0.088
6848603,0.549,0.322,0.129
6833752,0.445,0.446,0.109
7113570,0.6808333333333334,0.189,0.13016666666666665
6913825,0.5928333333333333,0.2961666666666667,0.111
6861754,0.625,0.315,0.06
6917091,0.661,0.2395,0.0995
6938897,0.4,0.459,0.141
6836877,0.694,0.257,0.049
6918124,0.604,0.2793333333333333,0.11666666666666665
6874330,0.42041666666666666,0.4455833333333334,0.134
7171696,0.569,0.296,0.135
6947157,0.986,0.012,0.002
6856512,0.472,0.336,0.192
6859831,0.24375,0.6893333333333334,0.06691666666666665
6822421,0.7484,0.1936,0.058
6834716,0.6861666666666666,0.2718333333333333,0.042
6883302,0.895,0.094,0.011
6826267,0.5236666666666667,0.3453333333333333,0.131
6827529,0.73,0.22131666666666666,0.04868333333333333
6938653,0.7661666666666668,0.18383333333333332,0.05
6932415,0.445,0.189,0.366
6821508,0.39,0.434,0.176
6944567,0.947,0.041,0.012
6852507,0.632,0.299,0.069
7204455,0.707,0.234,0.059
6907993,0.57575,0.34025,0.084
6867856,0.793,0.1653333333333333,0.04166666666666667
6947705,0.751,0.207,0.042
6875793,0.164,0.262,0.574
6832588,0.31666666666666665,0.5503333333333332,0.133
6839860,0.4575,0.4535,0.089
6902843,0.714,0.191,0.095
6866220,0.843,0.136,0.021
6821895,0.4785,0.37,0.1515
6888025,0.702,0.23,0.068
6893357,0.501,0.387,0.112
6872540,0.4645,0.3605,0.175
7138175,0.5578,0.37116666666666664,0.07103333333333334
6941836,0.361,0.4315,0.2075
6918373,0.812,0.172,0.016
6942713,0.5825,0.3685,0.049
6917666,0.873,0.101,0.026
6907367,0.868,0.097,0.035
6839975,0.6336666666666667,0.31433333333333335,0.052
6835848,0.9465,0.0485,0.005
7092233,0.45601111111111137,0.4606555555555553,0.08333333333333333
6878460,0.618,0.297,0.085
6901726,0.8675,0.1105,0.022
6877120,0.594,0.365,0.041
6913429,0.4155,0.52975,0.05475
6843468,0.762,0.205,0.033
6862964,0.938,0.054,0.008
6850290,0.7865,0.1875,0.026
6831479,0.682,0.268,0.05
6923045,0.409,0.323,0.268
6910338,0.97,0.028,0.002
6877693,0.664,0.2528,0.0832
6935745,0.579,0.346,0.075
6924457,0.8545,0.1185,0.027
6874609,0.967,0.027,0.006
6928816,0.877,0.103,0.02
6850313,0.571,0.372,0.057
6820566,0.81,0.164,0.026
6922381,0.8177666666666666,0.16423333333333334,0.018
6910946,0.6526666666666667,0.25666666666666665,0.09066666666666666
7205202,0.631,0.29,0.079
6816492,0.7834,0.1886,0.028
6878267,0.459,0.383,0.158
6847925,0.915,0.077,0.008
6827037,0.6565,0.2565,0.087
6879381,0.619,0.2856666666666666,0.09533333333333333
7130589,0.879,0.092,0.029
6837269,0.822,0.149,0.029
6833837,0.9046666666666666,0.07033333333333334,0.025
6893923,0.752,0.234,0.014
6830085,0.8275833333333332,0.1404166666666667,0.032
6948414,0.13,0.602,0.268
6877471,0.7541666666666667,0.20183333333333334,0.044
6886474,0.899,0.091,0.01
6909402,0.961,0.038,0.001
6948343,0.3011666666666667,0.4335,0.26533333333333337
6835751,0.968,0.03,0.002
6891886,0.4765,0.3655,0.158
7175199,0.826,0.159,0.015
6857154,0.616,0.339,0.045
6865140,0.628,0.311,0.061
6891930,0.265,0.509,0.226
6871650,0.956,0.035,0.009
6880914,0.88,0.102,0.018
6907339,0.448,0.417,0.135
6929886,0.825,0.152,0.023
6901970,0.7573333333333333,0.20666666666666667,0.036
6841976,0.942,0.053,0.005
6847747,0.695,0.281,0.024
6826389,0.43489999999999995,0.42610000000000003,0.139
6948470,0.5498333333333333,0.3361666666666666,0.114
6861275,0.923,0.068,0.009
6936110,0.871,0.117,0.012
6940785,0.904,0.08,0.016
6886190,0.754,0.205,0.041
6843391,0.595,0.296,0.109
6895978,0.842,0.14,0.018
6837076,0.593,0.313,0.094
6946788,0.86,0.124,0.016
6892630,0.763,0.154,0.083
6882552,0.7635,0.1965,0.04
6932961,0.6008166666666666,0.286,0.11318333333333333
7200383,0.389,0.419,0.192
6942876,0.373,0.568,0.059
6863413,0.772,0.15,0.078
6937303,0.603,0.249,0.148
6944925,0.837,0.157,0.006
6927493,0.58,0.345,0.075
6836002,0.996,0.004,0.0
6907343,0.7336666666666667,0.20633333333333334,0.06
6859537,0.873,0.11,0.017
6863956,0.926,0.063,0.011
6845123,0.3278333333333333,0.4534166666666667,0.21875
6818376,0.916,0.068,0.016
6865946,0.7645,0.188,0.0475
6904059,0.571,0.319,0.11
7088257,0.956,0.042,0.002
6892889,0.6523333333333332,0.283,0.06466666666666666
6929462,0.734,0.24,0.026
6940860,0.837,0.132,0.031
6857521,0.353,0.37,0.277
6900382,0.985,0.014,0.001
6862655,0.335,0.495,0.17
6908122,0.448,0.234,0.318
7188589,0.658,0.283,0.059
6927597,0.6396666666666666,0.2963333333333334,0.064
6854387,0.6573333333333332,0.3376666666666666,0.005
6946564,0.7000952380952381,0.2775714285714286,0.022333333333333334
6824653,0.636,0.2985,0.0655
6855068,0.76425,0.22175,0.014
6933607,0.863,0.114,0.023
6877083,0.69,0.246,0.064
6855646,0.648,0.277,0.075
6895612,0.595,0.308,0.097
6901451,0.627,0.329,0.044
6826994,0.627,0.297,0.076
6856891,0.256,0.382,0.362
6822614,0.936,0.058,0.006
6924003,0.939,0.044,0.017
6900955,0.567,0.328,0.105
6886578,0.736,0.253,0.011
6818712,0.824,0.155,0.021
6868828,0.231,0.334,0.435
6921902,0.73,0.236,0.034
6814333,0.704,0.24,0.056
6844031,0.8025,0.156,0.0415
6837496,0.8406666666666667,0.1373333333333333,0.022
6857609,0.986,0.013,0.001
6876022,0.812,0.162,0.026
6888602,0.912,0.06,0.028
6913040,0.6046666666666666,0.3043333333333333,0.091
6862677,0.52,0.373,0.107
7234281,0.911,0.073,0.016
6892605,0.714,0.241,0.045
6896431,0.337,0.442,0.221
6832137,0.967,0.028,0.005
6816608,0.689,0.267,0.044
6852000,0.708,0.24,0.052
6919519,0.304,0.451,0.245
6896371,0.186,0.302,0.512
6932466,0.32,0.36,0.32
6891597,0.775,0.18,0.045
6935259,0.582,0.3,0.118
6881838,0.957,0.04,0.003
6892018,0.926,0.065,0.009
7104023,0.488,0.389,0.123
6887420,0.31533333333333335,0.459,0.22566666666666668
6935483,0.758,0.206,0.036
6939804,0.955,0.04,0.005
6917962,0.7384,0.2356,0.026
6932675,0.4335,0.33,0.2365
6849682,0.4535666666666667,0.45343333333333335,0.093
6834585,0.4955,0.2905,0.214
7215487,0.7733333333333333,0.19066666666666665,0.036
6812119,0.815,0.148,0.037
6938329,0.431,0.4506,0.1184
6824064,0.934,0.062,0.004
6845326,0.1605,0.291,0.5485
6860835,0.6783333333333332,0.2816666666666666,0.04
6815005,0.504,0.435,0.061
7175589,0.741,0.204,0.055
6935827,0.748,0.226,0.026
6909003,0.2751666666666666,0.4938333333333333,0.231
6921396,0.631,0.335,0.034
6851013,0.608,0.173,0.219
6817959,0.644,0.2818333333333334,0.07416666666666666
6822199,0.5605,0.3265,0.113
6942999,0.455,0.416,0.129
7196254,0.57,0.301,0.129
6895977,0.322,0.5033333333333334,0.17466666666666666
6832093,0.48560000000000003,0.4205,0.09390000000000001
6820518,0.459,0.31275,0.22825
6890972,0.459,0.381,0.16
6828656,0.8595,0.1175,0.023
7222949,0.95925,0.03875,0.002
6844787,0.34325,0.409,0.24775
6918226,0.841,0.125,0.034
6852431,0.715,0.238,0.047
6935686,0.7711666666666667,0.18083333333333335,0.048
7221521,0.687,0.278,0.035
6854727,0.947,0.042,0.011
6849821,0.318,0.4656666666666666,0.21633333333333332
6898938,0.8466666666666668,0.126,0.027333333333333334
6818046,0.8715,0.101,0.0275
6847469,0.64,0.334,0.026
6861434,0.7,0.229,0.071
6946498,0.446,0.416,0.138
6861323,0.84,0.131,0.029
6818201,0.862,0.133,0.005
6889011,0.9143333333333333,0.07766666666666668,0.008
6898472,0.8485,0.1265,0.025
6937961,0.928,0.066,0.006
6868226,0.718,0.227,0.055
7439122,0.839,0.139,0.022
7193654,0.681,0.298,0.021
